LpId,LpTypeId,externalCameraId,x,y,Date,Hour,,,
1075334,1,LPR-HIK-JER-114,35.169831,31.70624,12/19/2023,03:14.2,,,No
11329903,1,LPR-HIK-JER-130-2,35.221492,31.860571,12/19/2023,03:18.6,,,No
11329903,1,LPR-HIK-JER-128,35.227695,31.862105,12/19/2023,04:08.4,,,No
10995803,1,LPR-HIK-JER-38,35.261584,31.783971,12/19/2023,04:18.5,,,No
10995803,1,LPR-HIK-JER-126,35.263757,31.783185,12/19/2023,04:32.1,,,No
1070331,1,LPR-HIK-JER-141,35.25934,31.798798,12/19/2023,05:48.5,,,No
1060356,4,1224_91,35.164313,31.418416,12/19/2023,11:41.0,,,No
1060356,4,68_901,35.150749,31.416641,12/19/2023,12:44.7,,,No
10652001,1,LPR-HIK-JER-3,35.191073,31.72583,12/19/2023,14:49.1,,,No
10652001,1,LPR-HIK-JER-114,35.169831,31.70624,12/19/2023,17:20.8,,,No
1060356,1,LPR-HIK-DRM-4,35.112829,31.372193,12/19/2023,18:10.7,,,No
11612103,1,LPR-HIK-JER-26,35.17698,31.87185,12/19/2023,22:21.1,,,No
1024168,1,LPR-HIK-JER-70,35.289782,31.784179,12/19/2023,44:25.9,,,No
11216701,1,LPR-HIK-JER-38,35.261584,31.783971,12/19/2023,24:25.4,,,No
11216701,1,LPR-HIK-JER-126,35.263757,31.783185,12/19/2023,24:40.5,,,No
11632202,1,LPR-HIK-JER-16,35.191218,31.800925,12/19/2023,25:26.9,,,No
10979903,4,161_92,35.142069,31.651386,12/19/2023,26:55.8,,,No
10688402,1,LPR-HIK-JER-38,35.261584,31.783971,12/19/2023,27:26.8,,,No
10688402,1,LPR-HIK-JER-126,35.263757,31.783185,12/19/2023,27:41.8,,,No
11612103,1,LPR-HIK-MKZ-20,35.043621,31.896993,12/19/2023,30:18.0,,,No
1047456,1,LPR-HIK-JER-58-2,35.263174,31.783818,12/19/2023,39:33.9,,,No
1091071,1,LPR-HIK-JER-3,35.191073,31.72583,12/19/2023,41:09.2,,,No
1071052,1,LPR-HIK-DRM-58,34.9336548,31.3438859,12/19/2023,42:28.2,,,No
1091071,1,LPR-HIK-JER-114,35.169831,31.70624,12/19/2023,44:33.6,,,No
1045175,1,LPR-HIK-MKZ-7,34.998507,32.184376,12/19/2023,57:30.6,,,No
1071052,4,6233_82,34.942919,31.359152,12/19/2023,45:28.5,,,No
1071052,4,6233_81,34.942919,31.359152,12/19/2023,45:47.9,,,No
1155634,1,LPR-HIK-JER-1,35.252192,31.827897,12/19/2023,47:50.3,,,No
1096334,1,LPR-HIK-JER-13,35.19439,31.80083,12/19/2023,48:35.4,,,No
1091071,4,201_92,35.15971613,31.68576269,12/19/2023,50:58.1,,,No
1166279,1,LPR-HIK-MKZ-43,35.00765,32.10786,12/19/2023,52:24.4,,,No
1166279,1,LPR-HIK-MKZ-252,35.00765,32.10786,12/19/2023,52:27.0,,,No
10710501,1,LPR-HIK-ZFN-3,35.495251,32.400056,12/19/2023,02:35.1,,,No
10710501,1,LPR-HIK-ZFN-7,35.495444,32.400118,12/19/2023,02:37.3,,,No
1091071,4,211_92,35.202068,31.718383,12/19/2023,09:16.7,,,No
1050087,1,LPR-HIK-MKZ-14-1,34.99948,32.19326,12/19/2023,10:01.6,,,No
1050087,1,LPR-HIK-MKZ-13-2,34.99948,32.19326,12/19/2023,10:14.6,,,No
10710501,4,227_83,35.504709,32.325945,12/19/2023,10:19.8,,,No
1050087,4,0166_91,35.01049,32.187153,12/19/2023,12:42.0,,,No
1050087,4,131_91,35.012236,32.187282,12/19/2023,13:18.2,,,No
1146937,4,525_91,35.1322229,31.5193898,12/19/2023,20:36.3,,,No
1050087,4,0190_91,35.031223,32.183635,12/19/2023,14:46.8,,,No
1050087,1,LPR-HIK-SHY-9-1,35.051267,32.182495,12/19/2023,16:02.0,,,No
1050087,4,63_82,35.0596,32.1837,12/19/2023,16:44.7,,,No
10821101,1,LPR-HIK-JER-114,35.169831,31.70624,12/19/2023,27:41.1,,,No
1165768,1,LPR-HIK-JER-51,35.111099,31.718702,12/19/2023,17:10.8,,,No
1165768,1,LPR-HIK-JER-121,35.119739,31.716478,12/19/2023,18:11.7,,,No
1050087,1,LPR-HIK-SHY-15-2,35.098983,32.177548,12/19/2023,22:28.3,,,No
1117733,4,5_82,35.0640385,32.066654,12/19/2023,22:50.9,,,No
1077013,4,136_92,35.289894,31.767723,12/19/2023,22:57.2,,,No
1096334,1,LPR-HIK-JER-16,35.191218,31.800925,12/19/2023,25:53.2,,,No
1050087,4,125_91,35.128498,32.184013,12/19/2023,26:01.4,,,No
1050087,4,167_81,35.133203,32.186044,12/19/2023,26:34.0,,,No
11511901,1,LPR-HIK-JER-26,35.17698,31.87185,12/19/2023,26:40.2,,,No
1117733,4,1025_902,35.10365258,32.09160293,12/19/2023,26:55.4,,,No
11090503,1,LPR-HIK-JER-126,35.263757,31.783185,12/19/2023,36:05.0,,,No
11511901,1,LPR-HIK-MKZ-20,35.043621,31.896993,12/19/2023,36:17.9,,,No
1053837,1,Site65161EastRear,35.1420641,32.1095346,12/19/2023,46:47.2,,,No
1053837,1,Site66KikarFront1,35.16501,32.10894,12/19/2023,48:26.6,,,No
1053837,1,Site66SouthFront1,35.165373,32.108801,12/19/2023,48:37.4,,,No
1013437,1,LPR-HIK-MKZ-43,35.00765,32.10786,12/19/2023,49:19.4,,,No
1117733,4,1025_902,35.10365258,32.09160293,12/19/2023,49:20.8,,,No
1013437,1,LPR-HIK-MKZ-252,35.00765,32.10786,12/19/2023,49:21.6,,,No
1117733,4,9219_91,35.104216,32.0922273,12/19/2023,49:24.8,,,No
1091071,4,211_92,35.202068,31.718383,12/19/2023,51:38.9,,,No
1075334,4,91_92,35.177219,31.71605,12/19/2023,52:34.3,,,No
1117733,4,5_82,35.0640385,32.066654,12/19/2023,54:18.0,,,No
1078831,1,LPR-HIK-JER-32-1,35.216183,31.860145,12/19/2023,55:06.5,,,No
10809403,1,LPR-HIK-JER-126,35.263757,31.783185,12/19/2023,55:11.4,,,No
1147511,4,7210_91,35.2917385,32.0476887,12/19/2023,55:16.2,,,No
1147511,4,7210_92,35.2916064,32.0475861,12/19/2023,55:24.0,,,No
1013437,1,Site65111EastFront,35.140477,32.10947,12/19/2023,58:13.6,,,No
1078831,1,LPR-HIK-JER-26,35.17698,31.87185,12/19/2023,59:06.9,,,No
1013437,1,Site66KikarFront1,35.16501,32.10894,12/19/2023,00:13.6,,,No
1013437,1,Site66SouthFront2,35.165373,32.108801,12/19/2023,00:23.2,,,No
1027485,4,136_93,35.289894,31.767723,12/19/2023,01:05.8,,,No
1026167,1,LPR-HIK-MKZ-7,34.998507,32.184376,12/19/2023,01:14.6,,,No
11385302,1,LPR-HIK-JER-138,35.205139,31.728214,12/19/2023,05:32.3,,,No
1078831,1,LPR-HIK-MKZ-19,35.043621,31.896993,12/19/2023,09:31.4,,,No
10908901,4,1025_902,35.10365258,32.09160293,12/19/2023,32:10.4,,,No
1053837,1,Site65123WestFront,35.1386831,32.1093786,12/19/2023,09:58.6,,,No
1054960,1,LPR-HIK-JER-27,35.17641,31.743485,12/19/2023,11:38.1,,,No
1054960,1,LPR-HIK-JER-131,35.170835,31.742552,12/19/2023,12:13.1,,,No
1047456,1,LPR-HIK-JER-5,35.241687,31.809385,12/19/2023,12:19.7,,,No
1047456,1,LPR-HIK-JER-4,35.2420857,31.808259,12/19/2023,12:25.2,,,No
1119238,1,LPR-HIK-SHY-4,35.131748,31.542101,12/19/2023,14:50.2,,,No
1119238,1,Site20WestFront,35.13214656,31.54174546,12/19/2023,15:00.8,,,No
1119238,1,Site20NorthRear1,35.13306027,31.54172642,12/19/2023,15:29.6,,,No
1119238,1,Site20NorthRear2,35.13307931,31.54172166,12/19/2023,15:30.3,,,No
1102588,1,LPR-HIK-JER-26,35.17698,31.87185,12/19/2023,15:33.2,,,No
1022939,1,LPR-HIK-JER-126,35.263757,31.783185,12/19/2023,17:32.6,,,No
1119238,4,7189_81,35.126646,31.561078,12/19/2023,17:37.7,,,No
1119238,1,Site310141NorthRear,31.565387,35.119297,12/19/2023,18:30.9,,,Yes
11127401,1,LPR-HIK-JER-77,35.1227,31.7134,12/19/2023,18:50.5,,,No
1144737,1,LPR-HIK-JER-38,35.261584,31.783971,12/19/2023,20:36.8,,,No
1144737,1,LPR-HIK-JER-126,35.263757,31.783185,12/19/2023,20:48.3,,,No
1077013,4,136_91,35.289894,31.767723,12/19/2023,21:18.7,,,No
1037731,1,LPR-HIK-JER-161,35.263855,31.783369,12/19/2023,26:25.1,,,No
11159902,1,LPR-HIK-MKZ-7,34.998507,32.184376,12/19/2023,21:44.9,,,No
11159902,1,LPR-HIK-MKZ-8,34.99917,32.18477,12/19/2023,22:09.1,,,No
1043562,1,Site2-33SouthFront,35.228286,31.925603,12/19/2023,22:37.9,,,No
1043562,4,97_82,35.2277197,31.925127,12/19/2023,22:45.0,,,No
1043562,4,97_81,35.2277197,31.925127,12/19/2023,22:48.7,,,No
11159902,4,0166_91,35.01049,32.187153,12/19/2023,23:12.1,,,No
11159902,4,131_91,35.012236,32.187282,12/19/2023,23:38.8,,,No
1037584,1,Site65112EastFront,35.1388079,32.1090917,12/19/2023,25:04.7,,,No
11159902,4,0190_91,35.031223,32.183635,12/19/2023,25:30.8,,,No
1037584,1,Site65161EastRear,35.1420641,32.1095346,12/19/2023,26:10.3,,,No
1043562,1,Site2-3591EastFront,NULL,NULL,12/19/2023,26:29.1,,,No
11395901,1,LPR-HIK-JER-121,35.119739,31.716478,12/19/2023,26:37.7,,,No
11159902,1,LPR-HIK-SHY-9-1,35.051267,32.182495,12/19/2023,26:59.6,,,No
1119238,4,146_90,35.131545,31.644087,12/19/2023,27:14.8,,,No
1043562,1,Site2-35161SouthRear,31.910757,35.250696,12/19/2023,27:27.8,,,Yes
1054960,1,LPR-HIK-JER-77,35.1227,31.7134,12/19/2023,27:36.9,,,No
11159902,4,63_82,35.0596,32.1837,12/19/2023,27:47.1,,,No
1037584,1,Site66KikarFront1,35.16501,32.10894,12/19/2023,27:51.4,,,No
1050087,4,167_82,35.133203,32.186044,12/19/2023,29:15.7,,,No
11106501,1,LPR-HIK-JER-133,35.22762,31.862441,12/19/2023,29:17.0,,,No
1050087,4,125_91,35.128498,32.184013,12/19/2023,29:51.6,,,No
11106501,1,LPR-HIK-JER-130-1,35.221492,31.860571,12/19/2023,30:23.1,,,No
11329903,1,Site46611WestFront2,35.255702,31.854076,12/19/2023,31:20.6,,,No
1019852,1,LPR-HIK-JER-126,35.263757,31.783185,12/19/2023,31:57.8,,,No
1113637,4,195_91,35.16687995,32.10889886,12/19/2023,31:58.1,,,No
10995803,4,5127_91,35.291194,31.768001,12/19/2023,32:18.4,,,No
1113637,1,Site66WestFront1,35.165001,32.109673,12/19/2023,32:34.0,,,No
1050087,1,LPR-HIK-SHY-15-1,35.098983,32.177548,12/19/2023,32:35.9,,,No
1037731,1,LPR-HIK-JER-16,35.191218,31.800925,12/19/2023,32:42.3,,,No
1022939,4,250_91,35.50349968,31.77320449,12/20/2023,03:33.8,,,No
1147511,1,Site59SouthFront1,28.51158506,0.000315678,12/19/2023,33:53.3,,,Yes
1147511,4,7210_92,35.2916064,32.0475861,12/19/2023,34:48.1,,,No
1113637,1,Site65122WestFront,35.1386831,32.1093786,12/19/2023,35:17.7,,,No
1050087,4,63_82,35.0596,32.1837,12/19/2023,37:03.2,,,No
10995803,4,99_93,35.3268237,31.8057158,12/19/2023,37:32.0,,,No
1019852,4,136_92,35.289894,31.767723,12/19/2023,38:03.9,,,No
1050087,1,LPR-HIK-SHY-9-2,35.051267,32.182495,12/19/2023,38:13.1,,,No
1165768,1,LPR-HIK-JER-77,35.1227,31.7134,12/19/2023,39:32.7,,,No
1096334,1,LPR-HIK-JER-16,35.191218,31.800925,12/19/2023,39:32.8,,,No
1050087,4,9187_91,35.03019,32.183328,12/19/2023,40:34.2,,,No
1050087,4,131_91,35.012236,32.187282,12/19/2023,41:53.6,,,No
1050087,1,LPR-HIK-SHY-5,34.997712,32.18796,12/19/2023,43:45.7,,,No
1119238,1,Site9WestRear1,35.11716428,31.65516009,12/19/2023,47:02.3,,,No
1119238,1,Site9NorthRear1,35.11632433,31.65582633,12/19/2023,47:14.7,,,No
1119238,4,159_93,35.106345,31.675219,12/19/2023,49:54.6,,,No
1119238,4,159_92,35.106345,31.675219,12/19/2023,49:58.8,,,No
11028103,1,LPR-HIK-JER-126,35.263757,31.783185,12/19/2023,51:28.0,,,No
1119238,1,LPR-HIK-JER-68,35.05324,31.67078,12/19/2023,54:45.7,,,No
1078831,1,LPR-HIK-MKZ-57,35.0417981,31.8975318,12/19/2023,57:46.2,,,No
1043562,1,LPR-HIK-JER-13,35.19439,31.80083,12/19/2023,58:41.8,,,No
1119238,1,LPR-HIK-JER-83-1,35.0062,31.6753,12/19/2023,58:44.5,,,No
1043388,1,LPR-HIK-JER-26,35.17698,31.87185,12/19/2023,00:43.1,,,No
1075334,4,91_92,35.177219,31.71605,12/19/2023,05:11.7,,,No
1075334,4,91_91,35.177219,31.71605,12/19/2023,05:29.9,,,No
1036887,1,LPR-HIK-MKZ-75,35.032443,31.94204,12/19/2023,05:58.7,,,No
1043388,1,LPR-HIK-MKZ-19,35.043621,31.896993,12/19/2023,10:21.7,,,No
1096334,1,LPR-HIK-JER-13,35.19439,31.80083,12/19/2023,12:34.6,,,No
1110168,1,Site1SouthFront2,35.17580788,32.217019,12/19/2023,14:14.8,,,No
1022172,1,LPR-HIK-JER-5,35.241687,31.809385,12/19/2023,14:35.5,,,No
1081175,1,LPR-HIK-MKZ-23,35.0333757,31.9405457,12/19/2023,14:45.0,,,No
10884801,1,LPR-HIK-MKZ-43,35.00765,32.10786,12/19/2023,15:09.6,,,No
1081175,4,33_82,35.031632,31.945002,12/19/2023,15:29.4,,,No
1078831,1,LPR-HIK-JER-26,35.17698,31.87185,12/20/2023,29:42.6,,,No
10790903,4,5127_91,35.291194,31.768001,12/19/2023,16:57.6,,,No
1081175,4,55_81,35.042153,31.9672,12/19/2023,17:38.5,,,No
1039179,1,LPR-HIK-JER-11,35.232735,31.723975,12/19/2023,19:29.7,,,No
1039179,1,LPR-HIK-JER-124,35.246901,31.714872,12/19/2023,21:42.6,,,No
10884801,1,Site65112EastFront,35.1388079,32.1090917,12/19/2023,22:30.7,,,No
10884801,1,Site65162EastRear,35.142064,32.109535,12/19/2023,22:44.7,,,No
1039179,1,Site102212SouthRear,35.24824522,31.70401518,12/19/2023,23:07.2,,,No
1097467,1,LPR-HIK-MKZ-57,35.0417981,31.8975318,12/19/2023,23:27.5,,,No
10884801,1,Site66KikarFront1,35.16501,32.10894,12/19/2023,24:27.2,,,No
10790903,4,99_93,35.3268237,31.8057158,12/19/2023,25:03.0,,,No
1039179,1,Site101111SouthWestFront,35.23797785,31.66911562,12/19/2023,27:23.3,,,No
1039179,1,Site101081SouthWestRear,35.23773514,31.66889671,12/19/2023,27:35.1,,,No
1027485,1,LPR-HIK-JER-70,35.289782,31.784179,12/19/2023,31:03.5,,,No
1029087,1,LPR-HIK-SHY-18-2,35.449332,31.801654,12/19/2023,34:27.2,,,No
11228803,1,LPR-HIK-MKZ-43,35.00765,32.10786,12/19/2023,34:42.4,,,No
11228803,1,LPR-HIK-MKZ-252,35.00765,32.10786,12/19/2023,34:42.9,,,No
1027485,1,LPR-HIK-JER-160,35.263806,31.783301,12/19/2023,36:13.6,,,No
10790903,4,181_82,35.389266,31.819366,12/19/2023,37:02.1,,,No
1097467,1,LPR-HIK-JER-20,35.17509,31.85727,12/19/2023,38:36.6,,,No
11228803,1,Site65112EastFront,35.1388079,32.1090917,12/19/2023,41:28.8,,,No
11228803,1,Site65161EastRear,35.1420641,32.1095346,12/19/2023,42:17.0,,,No
1022939,1,LPR-HIK-JER-71,35.2897828,31.7841793,12/19/2023,42:20.5,,,No
11432603,1,LPR-HIK-JER-126,35.263757,31.783185,12/19/2023,42:30.3,,,No
1037584,1,Site66WestFront1,35.165001,32.109673,12/19/2023,43:06.9,,,No
11228803,1,Site66KikarFront2,35.16501,32.10894,12/19/2023,44:00.4,,,No
11228803,1,Site66SouthFront2,35.165373,32.108801,12/19/2023,44:10.8,,,No
1037584,1,Site65131NorthFront,35.1402399,32.1099775,12/19/2023,44:41.9,,,No
11329903,1,LPR-HIK-JER-13,35.19439,31.80083,12/19/2023,45:03.9,,,No
1037584,4,141_90,35.1377,32.1098,12/19/2023,45:12.5,,,No
1029087,4,136_94,35.289894,31.767723,12/19/2023,49:57.6,,,No
10790903,4,5127_93,35.291194,31.768001,12/19/2023,50:23.3,,,No
11432603,4,283_91,35.35136,31.834513,12/19/2023,54:36.6,,,No
1139539,1,LPR-HIK-MKZ-43,35.00765,32.10786,12/19/2023,55:00.4,,,No
1139539,1,LPR-HIK-MKZ-252,35.00765,32.10786,12/19/2023,55:01.3,,,No
1164666,1,LPR-HIK-MKZ-57,35.0417981,31.8975318,12/19/2023,55:10.4,,,No
1110960,1,LPR-HIK-DRM-58,34.9336548,31.3438859,12/19/2023,58:29.7,,,No
11040501,1,Site66WestFront1,35.165001,32.109673,12/19/2023,59:16.7,,,No
1110960,4,65_90,34.942919,31.359152,12/19/2023,01:06.2,,,No
1119238,4,1112_92,34.982,31.5729,12/19/2023,01:16.4,,,No
1119238,4,3167_93,31.5723,31.5723,12/19/2023,01:38.4,,,Yes
1113637,1,LPR-HIK-MKZ-43,35.00765,32.10786,12/19/2023,02:43.1,,,No
1113637,1,LPR-HIK-MKZ-252,35.00765,32.10786,12/19/2023,02:44.6,,,No
1028237,1,LPR-HIK-MKZ-43,35.00765,32.10786,12/19/2023,03:10.1,,,No
1028237,1,LPR-HIK-MKZ-252,35.00765,32.10786,12/19/2023,03:11.4,,,No
11432603,4,96_91,35.3097,31.8791,12/19/2023,05:23.0,,,No
1119238,4,198_91,35.078953,31.56074,12/19/2023,09:13.6,,,No
1136850,1,LPR-HIK-JER-27,35.17641,31.743485,12/19/2023,10:22.6,,,No
1119238,1,site34EastRear,35.100613,31.562836,12/19/2023,10:53.2,,,No
1136850,1,LPR-HIK-JER-131,35.170835,31.742552,12/19/2023,11:05.7,,,No
1119238,4,139_91,35.105923,31.563278,12/19/2023,11:25.3,,,No
1113637,1,Site65161EastRear,35.1420641,32.1095346,12/19/2023,11:28.1,,,No
1119238,1,Site310121EastFront,31.564425,35.117758,12/19/2023,12:02.8,,,Yes
1119238,4,7189_81,35.126646,31.561078,12/19/2023,13:08.1,,,No
1113637,1,Site66KikarFront1,35.16501,32.10894,12/19/2023,13:24.0,,,No
1113637,1,Site66KikarFront1,35.16501,32.10894,12/19/2023,13:27.2,,,No
1113637,2,Site66SouthFront1,35.165373,32.108801,12/19/2023,13:46.4,,,No
1030385,1,LPR-HIK-DRM-58,34.9336548,31.3438859,12/19/2023,14:22.4,,,No
1119238,1,Site20WestRear,35.13268908,31.54183588,12/19/2023,15:42.4,,,No
1050087,1,LPR-HIK-SHY-6,34.997738,32.187774,12/19/2023,17:17.4,,,No
11177501,1,LPR-HIK-JER-11,35.232735,31.723975,12/19/2023,22:57.9,,,No
11177501,1,LPR-HIK-JER-124,35.246901,31.714872,12/19/2023,25:14.5,,,No
11177501,1,Site102211SouthRear,35.24827377,31.703989,12/19/2023,26:46.9,,,No
11177501,1,Site102212SouthRear,35.24824522,31.70401518,12/19/2023,26:47.0,,,No
1036276,1,LPR-HIK-JER-70,35.289782,31.784179,12/19/2023,30:53.3,,,No
11177501,1,Site102202NorthRear,35.24851886,31.70364398,12/19/2023,31:18.2,,,No
1037476,1,LPR-HIK-DRM-58,34.9336548,31.3438859,12/19/2023,31:45.4,,,No
11177501,1,LPR-HIK-JER-9,35.247637,31.712889,12/19/2023,32:17.6,,,No
11177501,1,LPR-HIK-JER-123,35.246901,31.714872,12/19/2023,32:40.9,,,No
1004134,1,LPR-HIK-JER-130-2,35.221492,31.860571,12/20/2023,57:21.8,,,No
1036276,1,LPR-HIK-JER-159,35.263855,31.783369,12/19/2023,33:51.2,,,No
1004134,1,LPR-HIK-JER-127,35.227695,31.862105,12/20/2023,58:33.6,,,No
1037476,4,6233_82,34.942919,31.359152,12/19/2023,34:43.5,,,No
1037476,4,6233_81,34.942919,31.359152,12/19/2023,35:02.9,,,No
1146937,4,525_91,35.1322229,31.5193898,12/19/2023,35:25.7,,,No
1015661,1,LPR-HIK-JER-20,35.17509,31.85727,12/19/2023,36:27.3,,,No
1146937,4,129_91,35.133017,31.504973,12/19/2023,36:56.7,,,No
10810602,1,LPR-HIK-MKZ-3,35.005095,32.040869,12/19/2023,37:15.9,,,No
1096334,1,LPR-HIK-JER-16,35.191218,31.800925,12/19/2023,38:03.2,,,No
1019852,4,8222_92,35.49027464,31.79927428,12/19/2023,39:32.1,,,No
11022903,1,LPR-HIK-JER-161,35.263855,31.783369,12/19/2023,41:13.7,,,No
1019852,4,250_91,35.50349968,31.77320449,12/19/2023,41:58.2,,,No
1139539,1,Site66SouthFront1,35.165373,32.108801,12/19/2023,43:02.7,,,No
1146937,1,Site91SouthRear2,35.020683,31.443765,12/19/2023,49:41.9,,,No
1028237,1,Site66KikarFront2,35.16501,32.10894,12/19/2023,49:52.1,,,No
1146937,1,Site92SouthFront1,31.416088,35.033524,12/19/2023,53:21.5,,,Yes
1028237,4,7136_901,35.256567,32.116201,12/19/2023,58:06.9,,,No
1064034,1,LPR-HIK-JER-26,35.17698,31.87185,12/19/2023,00:56.3,,,No
1146937,1,LPR-HIK-DRM-157,34.934131,31.345369,12/19/2023,02:20.5,,,No
1146937,1,LPR-HIK-DRM-6,34.933608,31.343694,12/19/2023,04:27.8,,,No
10711301,4,55_81,35.042153,31.9672,12/19/2023,05:39.2,,,No
10711301,4,55_82,35.042153,31.9672,12/19/2023,05:46.9,,,No
1128237,1,LPR-HIK-JER-16,35.191218,31.800925,12/19/2023,07:52.7,,,No
1028237,4,2122_91,35.289289,32.047018,12/19/2023,07:54.4,,,No
11464702,1,LPR-HIK-JER-3,35.191073,31.72583,12/19/2023,09:46.4,,,No
11329903,1,LPR-HIK-MKZ-57,35.0417981,31.8975318,12/19/2023,10:37.5,,,No
1051676,1,LPR-HIK-JER-1,35.252192,31.827897,12/19/2023,12:30.1,,,No
11464702,1,LPR-HIK-JER-114,35.169831,31.70624,12/19/2023,13:58.7,,,No
1028237,4,1023_91,35.25175,31.99823,12/19/2023,15:15.3,,,No
1128237,1,LPR-HIK-JER-38,35.261584,31.783971,12/19/2023,19:17.3,,,No
1128237,1,LPR-HIK-JER-126,35.263757,31.783185,12/19/2023,19:32.1,,,No
11464702,1,LPR-HIK-JER-77,35.1227,31.7134,12/19/2023,20:18.7,,,No
10959402,1,LPR-HIK-JER-126,35.263757,31.783185,12/19/2023,20:41.6,,,No
11464702,1,LPR-HIK-JER-122,35.119916,31.716628,12/19/2023,20:59.6,,,No
1028237,1,Site2-35162SouthRear,31.910757,35.250696,12/19/2023,21:25.7,,,Yes
1051676,4,254_91,35.256149,31.853933,12/19/2023,22:59.6,,,No
1051676,4,254_91,35.256149,31.853933,12/19/2023,22:59.6,,,No
1051676,4,254_91,35.256149,31.853933,12/19/2023,22:59.6,,,No
1051676,1,Site46612EastRear1,35.2284,31.85411,12/19/2023,23:04.4,,,No
11040501,1,LPR-HIK-MKZ-252,35.00765,32.10786,12/19/2023,30:06.1,,,No
1028237,4,249_92,35.2519787,31.832347,12/19/2023,31:37.0,,,No
11040501,1,Site65111EastFront,35.140477,32.10947,12/19/2023,37:07.7,,,No
11040501,1,Site65161EastRear,35.1420641,32.1095346,12/19/2023,37:22.9,,,No
11040501,1,Site66KikarFront2,35.16501,32.10894,12/19/2023,38:44.3,,,No
11040501,1,Site66SouthFront2,35.165373,32.108801,12/19/2023,38:52.0,,,No
1054379,1,LPR-HIK-JER-3,35.191073,31.72583,12/19/2023,39:20.5,,,No
1028237,4,136_94,35.289894,31.767723,12/19/2023,43:57.1,,,No
1029087,4,136_94,35.289894,31.767723,12/19/2023,49:03.6,,,No
1028237,1,Site17122SouthRear1,35.289377,31.741892,12/19/2023,50:53.1,,,No
1028237,4,20_92,35.289373,31.742037,12/19/2023,51:22.3,,,No
1086810,4,99_93,35.3268237,31.8057158,12/19/2023,54:22.3,,,No
1064034,1,LPR-HIK-MKZ-57,35.0417981,31.8975318,12/19/2023,57:00.6,,,No
11123203,1,LPR-HIK-JER-16,35.191218,31.800925,12/19/2023,58:57.1,,,No
1029087,4,136_93,35.289894,31.767723,12/19/2023,01:30.8,,,No
10951403,4,7210_92,35.2916064,32.0475861,12/19/2023,03:39.3,,,No
1028237,1,Site102B2WestRear,35.24822381,31.70414367,12/19/2023,08:46.6,,,No
1024168,1,LPR-HIK-JER-126,35.263757,31.783185,12/19/2023,10:15.7,,,No
1064034,1,LPR-HIK-JER-20,35.17509,31.85727,12/19/2023,13:19.8,,,No
1024168,4,136_91,35.289894,31.767723,12/19/2023,13:25.4,,,No
11169003,1,LPR-HIK-MKZ-57,35.0417981,31.8975318,12/19/2023,16:35.4,,,No
1057662,1,LPR-HIK-JER-77,35.1227,31.7134,12/19/2023,22:38.3,,,No
1019852,4,250_91,35.50349968,31.77320449,12/19/2023,24:02.3,,,No
10951403,4,7210_91,35.2917385,32.0476887,12/19/2023,26:55.9,,,No
10951403,4,7210_92,35.2916064,32.0475861,12/19/2023,27:04.7,,,No
1036887,1,LPR-HIK-MKZ-23,35.0333757,31.9405457,12/19/2023,31:44.4,,,No
1144737,4,283_91,35.35136,31.834513,12/19/2023,32:12.7,,,No
1057662,4,30_901,35.157733,31.704161,12/19/2023,33:11.9,,,No
1028237,4,235_90,35.202277,31.640408,12/19/2023,33:18.9,,,No
1036887,4,55_81,35.042153,31.9672,12/19/2023,34:21.8,,,No
1028237,4,54_81,35.14753,31.648035,12/19/2023,38:24.5,,,No
1028237,4,148_92,35.142033,31.651754,12/19/2023,39:23.1,,,No
1028237,4,148_92,35.142033,31.651754,12/19/2023,39:25.7,,,No
1028237,1,GUSHLPR10,NULL,NULL,12/19/2023,39:38.7,,,No
1028237,4,148_92,35.142033,31.651754,12/19/2023,39:54.4,,,No
1098053,1,LPR-HIK-JER-3,35.191073,31.72583,12/19/2023,40:07.2,,,No
1024168,4,136_92,35.289894,31.767723,12/19/2023,42:00.6,,,No
1019852,4,136_92,35.289894,31.767723,12/19/2023,43:34.9,,,No
11169003,1,LPR-HIK-JER-126,35.263757,31.783185,12/19/2023,43:59.3,,,No
1116576,1,LPR-HIK-JER-38,35.261584,31.783971,12/19/2023,46:30.3,,,No
1116576,1,LPR-HIK-JER-126,35.263757,31.783185,12/19/2023,46:41.4,,,No
1028237,4,2103_91,35.1201007,31.5853727,12/19/2023,47:01.5,,,No
1024168,1,LPR-HIK-JER-160,35.263806,31.783301,12/19/2023,48:23.5,,,No
1146937,1,LPR-HIK-DRM-58,34.9336548,31.3438859,12/19/2023,48:31.1,,,No
1098053,1,LPR-HIK-JER-77,35.1227,31.7134,12/19/2023,48:50.5,,,No
1028237,1,Site310111WestRear,35.118374,31.56453,12/19/2023,49:42.2,,,No
1098053,1,LPR-HIK-JER-122,35.119916,31.716628,12/19/2023,50:03.3,,,No
1116576,4,136_94,35.289894,31.767723,12/19/2023,50:33.1,,,No
11432603,4,96_92,35.3097,31.8791,12/19/2023,53:16.0,,,No
11312903,1,LPR-HIK-JER-16,35.191218,31.800925,12/19/2023,55:45.7,,,No
1045175,1,LPR-HIK-MKZ-8,34.99917,32.18477,12/19/2023,57:57.0,,,No
1146937,4,992_902,35.004,31.377,12/19/2023,58:03.2,,,No
1045175,1,LPR-HIK-SHY-6,34.997738,32.187774,12/19/2023,00:04.0,,,No
