LpId,LpTypeId,externalCameraId,x,y,Date,Hour
1003885,1,LPR-HIK-MKZ-23,35.0333757,31.9405457,2024-01-14,14:23:57.529
1165768,1,LPR-HIK-JER-121,35.119739,31.716478,2024-01-14,08:20:04.106
1105484,4,9901_01,35.463069,31.908981,2024-01-14,08:20:19.474
1003885,4,55_81,35.042153,31.9672,2024-01-14,14:26:37.205
1105484,4,189_82,35.461481,31.895099,2024-01-14,08:21:48.646
11090503,4,5127_91,35.291194,31.768001,2024-01-14,08:22:12.583
11169003,1,LPR-HIK-JER-159,35.263855,31.783369,2024-01-14,08:24:07.319
1055532,4,9159_81,35.434536,32.328992,2024-01-14,08:25:14.289
1036276,1,LPR-HIK-JER-139,35.259364,31.798879,2024-01-14,08:26:58.428
1026167,1,LPR-HIK-MKZ-7,34.998507,32.184376,2024-01-14,08:28:30.993
1026167,1,LPR-HIK-SHY-5,34.997712,32.18796,2024-01-14,08:30:33.156
11090503,1,LPR-HIK-JER-159,35.263855,31.783369,2024-01-14,08:31:22.397
1021160,4,5127_91,35.291194,31.768001,2024-01-14,08:31:34.368
11022903,1,LPR-HIK-JER-38,35.261584,31.783971,2024-01-14,08:35:16.047
1105484,1,LPR-HIK-SHY-18-2,35.449332,31.801654,2024-01-14,08:35:27.846
11022903,1,LPR-HIK-JER-126,35.263757,31.783185,2024-01-14,08:35:27.856
1021160,1,LPR-HIK-SHY-19-2,35.32453,31.806939,2024-01-14,08:37:45.029
1165768,1,LPR-HIK-JER-77,35.1227,31.7134,2024-01-14,08:38:38.356
11022903,4,136_91,35.289894,31.767723,2024-01-14,08:39:10.116
11022903,4,136_94,35.289894,31.767723,2024-01-14,08:39:18.646
1165768,1,LPR-HIK-JER-122,35.119916,31.716628,2024-01-14,08:39:24.582
1105484,4,181_82,35.389266,31.819366,2024-01-14,08:40:38.077
11169003,1,LPR-HIK-JER-26,35.17698,31.87185,2024-01-14,08:43:11.158
1036276,1,LPR-HIK-JER-13,35.19439,31.80083,2024-01-14,08:43:24.579
1128237,1,LPR-HIK-JER-159,35.263855,31.783369,2024-01-14,08:45:04.415
1015661,1,LPR-HIK-JER-130-2,35.221492,31.860571,2024-01-14,08:45:08.437
11612103,1,LPR-HIK-JER-1,35.252192,31.827897,2024-01-14,08:46:01.916
11628203,1,LPR-HIK-MKZ-43,35.00765,32.10786,2024-01-14,08:46:51.610
11628203,1,LPR-HIK-MKZ-252,35.00765,32.10786,2024-01-14,08:46:54.275
1015661,1,LPR-HIK-JER-28-1,35.224568,31.853262,2024-01-14,08:51:51.980
1105484,1,LPR-HIK-JER-160,35.263806,31.783301,2024-01-14,08:51:59.166
1048556,1,Site66WestFront2,35.165001,32.109673,2024-01-14,08:54:38.035
11329903,4,131_91,35.012236,32.187282,2024-01-14,14:53:56.621
1075874,1,LPR-HIK-JER-124,35.246901,31.714872,2024-01-14,08:55:09.637
1096334,1,LPR-HIK-JER-16,35.191218,31.800925,2024-01-14,08:55:31.099
11628203,4,135_81,35.1269,32.104,2024-01-14,08:55:47.000
1048556,4,184_92,35.13282,32.113049,2024-01-14,08:57:16.418
1128237,1,LPR-HIK-JER-13,35.19439,31.80083,2024-01-14,08:59:45.186
11022903,4,136_92,35.289894,31.767723,2024-01-14,09:02:53.062
1109938,4,7210_91,35.2917385,32.0476887,2024-01-14,09:04:05.672
11022903,1,LPR-HIK-JER-160,35.263806,31.783301,2024-01-14,09:06:56.104
1048556,4,8160_82,35.1582,32.2078,2024-01-14,09:12:42.708
1102588,1,LPR-HIK-JER-1,35.252192,31.827897,2024-01-14,09:15:57.856
1021160,1,Site68WestFront1,35.2728881090702,31.8235128752325,2024-01-14,09:17:58.077
1117733,4,5_82,35.0640385,32.066654,2024-01-14,09:18:05.896
1022939,1,LPR-HIK-JER-13,35.19439,31.80083,2024-01-14,09:20:10.242
1117733,4,9219_92,35.104216,32.0922273,2024-01-14,09:22:24.643
1117733,4,135_81,35.1269,32.104,2024-01-14,09:24:50.000
1131037,1,LPR-HIK-JER-51,35.111099,31.718702,2024-01-14,09:24:55.829
1093754,1,LPR-HIK-JER-3,35.191073,31.72583,2024-01-14,09:25:16.978
1131037,1,LPR-HIK-JER-121,35.119739,31.716478,2024-01-14,09:25:52.488
11511901,1,LPR-HIK-JER-26,35.17698,31.87185,2024-01-14,09:27:13.235
1093754,1,LPR-HIK-JER-114,35.169831,31.70624,2024-01-14,09:28:40.729
1102588,1,Site2-35152NorthFront,35.2511799060214,31.9107656180919,2024-01-14,09:28:44.265
1121073,4,63_82,35.0596,32.1837,2024-01-14,09:29:46.524
1121073,1,LPR-HIK-SHY-9-2,35.051267,32.182495,2024-01-14,09:30:32.251
1121073,4,9187_91,35.03019,32.183328,2024-01-14,09:32:01.603
10790903,1,LPR-HIK-JER-160,35.263806,31.783301,2024-01-14,09:32:57.132
1121073,4,131_91,35.012236,32.187282,2024-01-14,09:33:10.236
1102588,1,Site2-33NorthRear,35.228379,31.925613,2024-01-14,09:33:39.501
1121073,4,0166_91,35.01049,32.187153,2024-01-14,09:33:39.518
1121073,1,LPR-HIK-MKZ-140,35.000488,32.185502,2024-01-14,09:34:36.908
11511901,1,LPR-HIK-MKZ-20,35.043621,31.896993,2024-01-14,09:35:08.624
1093754,1,LPR-HIK-JER-77,35.1227,31.7134,2024-01-14,09:35:45.390
1042073,1,Site68WestFront1,35.2728881090702,31.8235128752325,2024-01-14,09:40:30.940
11093803,1,LPR-HIK-JER-1,35.252192,31.827897,2024-01-14,09:44:00.401
1030385,4,992_901,35.004,31.378,2024-01-14,09:54:06.435
1053837,4,34_90,35.1348,32.10277,2024-01-14,09:54:08.044
1098053,1,LPR-HIK-JER-51,35.111099,31.718702,2024-01-14,09:54:20.358
1098053,1,LPR-HIK-JER-121,35.119739,31.716478,2024-01-14,09:55:24.316
1030385,1,LPR-HIK-DRM-156,34.934131,31.345369,2024-01-14,09:58:39.755
1051676,1,Site46611WestFront2,35.255702,31.854076,2024-01-14,10:01:35.467
1117733,4,9219_91,35.104216,32.0922273,2024-01-14,10:04:23.710
1117733,4,9219_92,35.104216,32.0922273,2024-01-14,10:04:24.570
1117733,4,1025_902,35.103652584206,32.0916029335399,2024-01-14,10:04:25.153
1050087,1,LPR-HIK-MKZ-7,34.998507,32.184376,2024-01-14,10:05:27.530
1050087,1,LPR-HIK-MKZ-8,34.99917,32.18477,2024-01-14,10:05:53.209
1109938,4,7210_92,35.291606401207,32.0475860984156,2024-01-14,10:06:43.916
1050087,4,0166_91,35.01049,32.187153,2024-01-14,10:07:11.396
1048556,4,167_82,35.133203,32.186044,2024-01-14,10:07:15.638
1050087,4,131_91,35.012236,32.187282,2024-01-14,10:07:38.614
10809403,1,LPR-HIK-JER-159,35.263855,31.783369,2024-01-14,10:07:44.751
1050087,4,0190_91,35.031223,32.183635,2024-01-14,10:09:15.996
1050087,1,LPR-HIK-SHY-9-1,35.051267,32.182495,2024-01-14,10:10:40.856
1117733,4,5_82,35.0640385,32.066654,2024-01-14,10:11:01.158
1050087,4,63_82,35.0596,32.1837,2024-01-14,10:11:34.149
1050087,4,63_81,35.059604347318,32.1836992273834,2024-01-14,10:11:35.659
1024168,1,LPR-HIK-JER-28-1,35.224568,31.853262,2024-01-14,10:11:44.846
11123203,1,LPR-HIK-JER-13,35.19439,31.80083,2024-01-14,10:12:18.636
1050087,4,187_82,35.098678,32.177414,2024-01-14,10:15:38.844
1048556,4,3107_90,35.1344,32.1375,2024-01-14,10:15:39.779
1050087,1,LPR-HIK-SHY-15-2,35.098983,32.177548,2024-01-14,10:15:40.546
10809403,1,LPR-HIK-JER-13,35.19439,31.80083,2024-01-14,10:18:30.392
1109938,4,7210_91,35.2917385,32.0476887,2024-01-14,10:18:43.511
1048556,4,184_91,35.13282,32.113049,2024-01-14,10:19:38.793
1048556,4,184_93,35.13282,32.113049,2024-01-14,10:19:39.219
1050087,4,125_91,35.128498,32.184013,2024-01-14,10:19:42.082
1050087,4,167_81,35.133203,32.186044,2024-01-14,10:20:43.665
1080158,1,site34WestFront,35.1006077030436,31.5628744316229,2024-01-14,10:21:57.646
11093803,1,Site2-35152NorthFront,35.2511799060214,31.9107656180919,2024-01-14,10:22:29.056
1022172,1,Site68WestFront1,35.2728881090702,31.8235128752325,2024-01-14,10:23:45.332
1102674,1,LPR-HIK-JER-159,35.263855,31.783369,2024-01-14,10:28:28.231
1080158,4,3167_92,34.9822,31.5723,2024-01-14,10:31:30.402
1048556,1,Site66KikarFront1,35.16501,32.10894,2024-01-14,10:31:40.697
1057662,1,LPR-HIK-JER-77,35.1227,31.7134,2024-01-14,10:33:28.810
1014131,4,249_92,35.2519787,31.832347,2024-01-14,10:34:02.974
11460903,1,LPR-HIK-MKZ-43,35.00765,32.10786,2024-01-14,10:38:22.229
11460903,1,LPR-HIK-MKZ-252,35.00765,32.10786,2024-01-14,10:38:22.422
1069131,1,LPR-HIK-DRM-58,34.9336548,31.3438859,2024-01-14,10:39:03.403
1069131,1,LPR-HIK-DRM-156,34.934131,31.345369,2024-01-14,10:40:00.211
11460903,1,Site65111EastFront,35.140477,32.10947,2024-01-14,10:45:59.122
11460903,1,Site66KikarFront1,35.16501,32.10894,2024-01-14,10:47:51.123
11093803,1,Site2-35162SouthRear,35.2508342454217,31.9104651036315,2024-01-14,10:49:00.945
11106501,1,LPR-HIK-MKZ-57,35.0417981,31.8975318,2024-01-14,10:52:54.129
1131037,1,LPR-HIK-JER-77,35.1227,31.7134,2024-01-14,11:03:46.623
1098053,1,LPR-HIK-JER-77,35.1227,31.7134,2024-01-14,11:09:28.235
1098053,1,LPR-HIK-JER-122,35.119916,31.716628,2024-01-14,11:10:00.110
11572501,1,LPR-HIK-DRM-58,34.9336548,31.3438859,2024-01-14,11:18:13.861
1057662,1,LPR-HIK-JER-51,35.111099,31.718702,2024-01-14,11:19:12.858
1057662,1,LPR-HIK-JER-121,35.119739,31.716478,2024-01-14,11:20:04.385
1147511,4,7210_92,35.291606401207,32.0475860984156,2024-01-14,16:18:18.369
1055532,4,9910_02,35.504576,32.325731,2024-01-14,11:20:34.689
11572501,4,65_90,34.942919,31.359152,2024-01-14,11:20:42.250
1055532,4,9910_01,35.504576,32.325731,2024-01-14,11:20:45.351
1075334,1,LPR-HIK-JER-16,35.191218,31.800925,2024-01-14,11:21:45.337
11572501,4,6233_81,34.942919,31.359152,2024-01-14,11:22:16.812
11093803,1,LPR-HIK-JER-13,35.19439,31.80083,2024-01-14,11:23:03.042
1055532,4,9906_02,35.508154,32.370849,2024-01-14,11:24:58.303
1055532,4,9906_01,35.508154,32.370849,2024-01-14,11:25:07.882
1015661,1,LPR-HIK-JER-130-2,35.221492,31.860571,2024-01-14,11:28:15.409
1139539,1,LPR-HIK-MKZ-43,35.00765,32.10786,2024-01-14,11:36:46.956
1139539,1,LPR-HIK-MKZ-252,35.00765,32.10786,2024-01-14,11:36:48.016
11511901,1,LPR-HIK-MKZ-57,35.0417981,31.8975318,2024-01-14,11:45:04.334
1139539,4,135_81,35.1269,32.104,2024-01-14,11:46:32.000
1139539,4,135_82,35.1269,32.104,2024-01-14,11:46:38.000
1090510,4,813_90,35.350077,32.041683,2024-01-14,11:57:00.560
1090510,4,7111_92,35.349804,32.041819,2024-01-14,11:58:20.439
11514501,1,LPR-HIK-JER-3,35.191073,31.72583,2024-01-14,11:59:28.674
11514501,1,LPR-HIK-JER-114,35.169831,31.70624,2024-01-14,12:01:57.242
11329903,1,LPR-HIK-JER-13,35.19439,31.80083,2024-01-14,12:13:42.114
1030385,1,LPR-HIK-DRM-58,34.9336548,31.3438859,2024-01-14,12:22:05.394
1004134,1,LPR-HIK-JER-27,35.17641,31.743485,2024-01-14,17:13:12.304
1004134,1,LPR-HIK-JER-131,35.170835,31.742552,2024-01-14,17:14:06.974
1050087,4,167_82,35.133203,32.186044,2024-01-14,12:28:30.686
1050087,4,125_91,35.128498,32.184013,2024-01-14,12:29:07.619
1019852,1,LPR-HIK-JER-38,35.261584,31.783971,2024-01-14,12:29:08.506
1019852,1,LPR-HIK-JER-126,35.263757,31.783185,2024-01-14,12:29:20.838
1166279,1,LPR-HIK-MKZ-43,35.00765,32.10786,2024-01-14,12:29:46.872
1166279,1,LPR-HIK-MKZ-252,35.00765,32.10786,2024-01-14,12:29:48.654
1040971,4,211_92,35.202068,31.718383,2024-01-14,12:29:59.467
1030432,1,LPR-HIK-MKZ-43,35.00765,32.10786,2024-01-14,12:30:41.525
1030432,1,LPR-HIK-MKZ-252,35.00765,32.10786,2024-01-14,12:30:41.734
11312903,1,LPR-HIK-SHY-18-2,35.449332,31.801654,2024-01-14,12:30:44.297
1050087,1,LPR-HIK-SHY-15-1,35.098983,32.177548,2024-01-14,12:32:24.461
1026167,1,LPR-HIK-SHY-6,34.997738,32.187774,2024-01-14,12:32:40.493
1040971,4,211_92,35.202068,31.718383,2024-01-14,12:33:12.210
1026167,1,LPR-HIK-MKZ-140,35.000488,32.185502,2024-01-14,12:33:44.211
1050087,4,63_82,35.0596,32.1837,2024-01-14,12:36:22.191
1050087,1,LPR-HIK-SHY-9-2,35.051267,32.182495,2024-01-14,12:37:10.313
1166279,4,135_81,35.1269,32.104,2024-01-14,12:37:22.000
1166279,4,135_82,35.1269,32.104,2024-01-14,12:37:30.000
1030432,4,184_91,35.13282,32.113049,2024-01-14,12:38:37.315
1050087,4,9187_91,35.03019,32.183328,2024-01-14,12:38:49.513
11464501,1,LPR-HIK-JER-3,35.191073,31.72583,2024-01-14,12:39:30.733
1050087,1,LPR-HIK-SHY-5,34.997712,32.18796,2024-01-14,12:41:45.699
11464501,1,LPR-HIK-JER-114,35.169831,31.70624,2024-01-14,12:42:15.512
1030432,4,184_93,35.13282,32.113049,2024-01-14,12:44:39.723
1030432,4,184_91,35.13282,32.113049,2024-01-14,12:44:40.263
11090503,1,LPR-HIK-JER-126,35.263757,31.783185,2024-01-14,12:51:45.086
11572501,1,LPR-HIK-DRM-157,34.934131,31.345369,2024-01-14,12:58:06.016
1155634,1,LPR-HIK-JER-126,35.263757,31.783185,2024-01-14,13:00:19.398
11572501,1,LPR-HIK-DRM-6,34.933608,31.343694,2024-01-14,13:01:00.970
11312903,1,LPR-HIK-JER-58-1,35.263174,31.783818,2024-01-14,13:01:16.658
1090510,1,Site58NorthRear,35.3502459445247,32.0425980090238,2024-01-14,13:01:36.203
1090510,4,7111_92,35.349804,32.041819,2024-01-14,13:01:58.835
10958603,1,LPR-HIK-JER-138,35.205139,31.728214,2024-01-14,13:03:33.381
1090510,1,Site02133NorthRear,32.07349,35.354017,2024-01-14,13:04:30.757
10951403,4,7210_92,35.291606401207,32.0475860984156,2024-01-14,13:06:21.021
1119238,1,LPR-HIK-SHY-4,35.131748,31.542101,2024-01-14,13:07:41.422
1119238,1,Site20WestFront,35.1321465597668,31.5417454557974,2024-01-14,13:07:51.643
1090510,4,4192_90,35.379262,32.088985,2024-01-14,13:08:02.340
1090510,4,9903_02,35.380631,32.089731,2024-01-14,13:08:26.142
1037337,1,LPR-HIK-SHY-4,35.131748,31.542101,2024-01-14,13:08:39.684
1037337,1,Site20WestFront,35.1321465597668,31.5417454557974,2024-01-14,13:08:50.881
11329903,1,LPR-HIK-MKZ-14-1,34.99948,32.19326,2024-01-14,13:09:25.555
1037337,1,Site20NorthRear1,35.133060272793,31.5417264201094,2024-01-14,13:09:35.335
10995803,1,LPR-HIK-JER-126,35.263757,31.783185,2024-01-14,13:09:39.768
11329903,1,LPR-HIK-MKZ-13-2,34.99948,32.19326,2024-01-14,13:09:43.867
1119238,4,7189_81,35.126646,31.561078,2024-01-14,13:10:12.687
1119238,1,Site310141NorthRear,35.1191982639644,31.5658162360104,2024-01-14,13:11:07.263
1119238,4,7189_91,35.126646,31.561078,2024-01-14,13:11:07.271
11216701,1,LPR-HIK-JER-159,35.263855,31.783369,2024-01-14,13:11:15.154
1037337,4,7189_81,35.126646,31.561078,2024-01-14,13:11:44.503
1037337,4,7189_91,35.126646,31.561078,2024-01-14,13:12:37.362
1165768,1,LPR-HIK-JER-51,35.111099,31.718702,2024-01-14,13:12:37.789
1119238,4,2103_94,35.1207179,31.5854521,2024-01-14,13:13:17.733
1119238,4,2103_91,35.1201007,31.5853727,2024-01-14,13:13:21.466
1165768,1,LPR-HIK-JER-121,35.119739,31.716478,2024-01-14,13:13:34.708
1030432,4,0203_81,35.262089,32.163723,2024-01-14,13:14:15.864
1030432,4,0203_82,35.262089,32.163723,2024-01-14,13:14:24.253
1037337,1,site34WestFront,35.1006077030436,31.5628744316229,2024-01-14,13:14:54.339
1030432,1,LPR-HIK-SHY-10-1,35.249214,32.174142,2024-01-14,13:15:29.918
1095376,1,LPR-HIK-JER-141,35.25934,31.798798,2024-01-14,13:19:10.232
1030432,4,124_81,35.184777,32.199902,2024-01-14,13:19:17.429
1119238,4,146_90,35.131545,31.644087,2024-01-14,13:19:17.920
1113637,4,7136_902,35.256567,32.116201,2024-01-14,13:19:19.174
10951403,4,7210_91,35.2917385,32.0476887,2024-01-14,13:20:07.408
1030432,4,124_82,35.184777,32.199902,2024-01-14,13:29:12.246
1035756,1,Site53WestFront1,35.0931376760372,31.9483191989416,2024-01-14,13:29:15.343
1090510,4,9907_02,35.4557997813951,32.1953995863239,2024-01-14,13:29:24.501
1030432,4,8160_81,35.1582,32.2078,2024-01-14,13:29:45.629
1030432,4,78_90,35.177327,32.215976,2024-01-14,13:30:33.707
1090510,4,9905_03,35.449068,32.206381,2024-01-14,13:31:39.956
1030432,4,114_90,35.177923,32.21575,2024-01-14,13:32:11.631
1040971,4,211_92,35.202068,31.718383,2024-01-14,13:32:36.559
11312903,1,LPR-HIK-JER-160,35.263806,31.783301,2024-01-14,13:35:28.384
1030432,4,167_82,35.133203,32.186044,2024-01-14,13:36:05.159
1030432,4,196_90,35.133328,32.184754,2024-01-14,13:37:21.391
1030432,4,4116_91,35.134424,32.179187,2024-01-14,13:38:24.637
1035756,1,LPR-HIK-MKZ-75,35.032443,31.94204,2024-01-14,13:38:26.950
1090510,4,71_92,35.475104,32.251664,2024-01-14,13:39:24.221
10809403,1,LPR-HIK-JER-16,35.191218,31.800925,2024-01-14,13:39:31.086
11329903,4,0166_91,35.01049,32.187153,2024-01-14,13:41:06.973
1165768,1,LPR-HIK-JER-77,35.1227,31.7134,2024-01-14,13:41:33.758
11329903,4,131_91,35.012236,32.187282,2024-01-14,13:41:39.588
11329903,4,0190_91,35.031223,32.183635,2024-01-14,13:43:24.878
11329903,1,LPR-HIK-SHY-9-1,35.051267,32.182495,2024-01-14,13:44:40.631
11329903,4,63_82,35.0596,32.1837,2024-01-14,13:45:31.163
11329903,4,63_81,35.059604347318,32.1836992273834,2024-01-14,13:45:32.674
1090510,4,9910_03,35.504576,32.325731,2024-01-14,13:45:49.895
1090510,4,9910_01,35.504576,32.325731,2024-01-14,13:45:51.314
1155634,1,LPR-HIK-JER-58-1,35.263174,31.783818,2024-01-14,13:45:58.973
1147511,4,7210_91,35.2917385,32.0476887,2024-01-14,13:48:38.750
10809403,1,LPR-HIK-JER-38,35.261584,31.783971,2024-01-14,13:49:08.574
10809403,1,LPR-HIK-JER-126,35.263757,31.783185,2024-01-14,13:49:23.401
1040971,4,211_92,35.202068,31.718383,2024-01-14,13:49:33.362
11329903,4,187_82,35.098678,32.177414,2024-01-14,13:49:35.319
11329903,1,LPR-HIK-SHY-15-2,35.098983,32.177548,2024-01-14,13:49:36.462
1090510,4,9906_02,35.508154,32.370849,2024-01-14,13:50:30.032
1071052,1,LPR-HIK-DRM-58,34.9336548,31.3438859,2024-01-14,13:51:17.900
1030432,4,3107_90,35.1344,32.1375,2024-01-14,13:52:06.920
11329903,4,125_91,35.128498,32.184013,2024-01-14,13:53:48.623
1081175,4,33_83,35.0316339653248,31.9449979004278,2024-01-14,22:14:55.158
1090510,1,LPR-HIK-ZFN-7,35.495444,32.400118,2024-01-14,13:53:51.349
1071052,4,6233_82,34.942919,31.359152,2024-01-14,13:54:32.165
11329903,4,196_90,35.133328,32.184754,2024-01-14,13:54:38.627
1091071,1,LPR-HIK-JER-3,35.191073,31.72583,2024-01-14,13:54:52.030
1071052,4,6233_81,34.942919,31.359152,2024-01-14,13:55:03.232
11329903,4,4116_91,35.134424,32.179187,2024-01-14,13:55:31.871
10995803,4,283_91,35.35136,31.834513,2024-01-14,13:57:02.198
1091071,1,LPR-HIK-JER-114,35.169831,31.70624,2024-01-14,13:58:30.002
10790903,1,LPR-HIK-JER-126,35.263757,31.783185,2024-01-14,13:59:09.122
1049673,1,LPR-HIK-MKZ-7,34.998507,32.184376,2024-01-14,14:00:13.489
1049673,1,LPR-HIK-MKZ-8,34.99917,32.18477,2024-01-14,14:00:45.283
1022172,1,LPR-HIK-JER-5,35.241687,31.809385,2024-01-14,14:03:12.100
1022172,1,LPR-HIK-JER-4,35.2420857,31.808259,2024-01-14,14:03:20.565
1003885,4,33_83,35.0316339653248,31.9449979004278,2024-01-14,22:54:45.219
1119238,1,GUSHLPR1,35.1328485007635,31.6468878889926,2024-01-14,14:03:30.399
11514501,4,86_901,35.15813,31.68419,2024-01-14,14:03:52.618
1030432,4,184_91,35.13282,32.113049,2024-01-14,14:05:01.139
1030432,4,184_93,35.13282,32.113049,2024-01-14,14:05:01.542
1077462,1,LPR-HIK-ZFN-3,35.495251,32.400056,2024-01-14,14:05:09.684
1077462,1,LPR-HIK-ZFN-7,35.495444,32.400118,2024-01-14,14:05:12.906
1122050,1,LPR-HIK-JER-51,35.111099,31.718702,2024-01-14,14:06:48.233
11511901,1,LPR-HIK-JER-126,35.263757,31.783185,2024-01-14,14:07:33.872
1122050,1,LPR-HIK-JER-121,35.119739,31.716478,2024-01-14,14:07:41.950
1011862,1,LPR-HIK-JER-51,35.111099,31.718702,2024-01-15,01:43:06.583
1011862,1,LPR-HIK-JER-121,35.119739,31.716478,2024-01-15,01:43:59.063
1011862,4,30_901,35.157733,31.704161,2024-01-15,01:49:08.768
1049673,4,131_91,35.012236,32.187282,2024-01-14,14:07:48.156
11514501,4,148_93,35.142033,31.651754,2024-01-14,14:08:03.901
1077462,4,9906_01,35.508154,32.370849,2024-01-14,14:08:04.625
1049673,4,0190_91,35.031223,32.183635,2024-01-14,14:09:46.834
1119238,4,2103_91,35.1201007,31.5853727,2024-01-14,14:09:47.747
1050087,1,LPR-HIK-SHY-6,34.997738,32.187774,2024-01-14,14:10:27.873
1049673,1,LPR-HIK-SHY-9-1,35.051267,32.182495,2024-01-14,14:11:28.153
10958603,1,LPR-HIK-JER-3,35.191073,31.72583,2024-01-14,14:11:35.203
11464501,4,161_92,35.142069,31.651386,2024-01-14,14:11:39.199
10710501,1,LPR-HIK-ZFN-3,35.495251,32.400056,2024-01-14,14:12:18.254
1049673,4,63_82,35.0596,32.1837,2024-01-14,14:12:24.122
1049673,4,63_81,35.059604347318,32.1836992273834,2024-01-14,14:12:24.977
1119238,1,Site310131SouthFront,35.1191982639644,31.5658162360104,2024-01-14,14:12:47.995
1050087,1,LPR-HIK-MKZ-140,35.000488,32.185502,2024-01-14,14:13:10.875
1077462,4,227_83,35.504709,32.325945,2024-01-14,14:13:46.851
1077462,4,9910_01,35.504576,32.325731,2024-01-14,14:13:51.125
1122050,4,30_901,35.157733,31.704161,2024-01-14,14:13:56.370
1119238,4,7189_81,35.126646,31.561078,2024-01-14,14:15:02.340
11250701,1,Site66WestFront2,35.165001,32.109673,2024-01-15,06:05:06.120
10710501,4,9906_01,35.508154,32.370849,2024-01-14,14:15:05.451
11514501,4,2103_91,35.1201007,31.5853727,2024-01-14,14:15:37.466
10958603,1,LPR-HIK-JER-114,35.169831,31.70624,2024-01-14,14:16:21.183
1119238,4,171_91,35.1268,31.5607,2024-01-14,14:16:24.622
11514501,1,Site310131SouthFront,35.1191982639644,31.5658162360104,2024-01-14,14:17:50.983
1119238,1,LPR-HIK-SHY-3,35.131669,31.542215,2024-01-14,14:18:05.064
10958603,4,30_901,35.157733,31.704161,2024-01-14,14:19:51.189
11329903,4,4116_91,35.134424,32.179187,2024-01-14,14:22:27.059
1013437,1,LPR-HIK-MKZ-252,35.00765,32.10786,2024-01-14,14:23:03.933
1013437,1,LPR-HIK-MKZ-43,35.00765,32.10786,2024-01-14,14:23:04.269
1037731,1,LPR-HIK-JER-32-1,35.216183,31.860145,2024-01-14,14:24:00.297
10884801,1,Site65121WestFront,35.1386831,32.1093786,2024-01-15,06:26:58.211
11329903,4,196_90,35.133328,32.184754,2024-01-14,14:24:10.552
11329903,4,125_91,35.128498,32.184013,2024-01-14,14:28:49.056
1105484,1,LPR-HIK-JER-126,35.263757,31.783185,2024-01-14,14:30:14.765
10810602,1,LPR-HIK-MKZ-2,35.006085,32.040225,2024-01-14,14:30:56.307
11216701,1,LPR-HIK-JER-38,35.261584,31.783971,2024-01-14,14:31:04.760
11216701,1,LPR-HIK-JER-126,35.263757,31.783185,2024-01-14,14:31:18.937
10809403,1,LPR-HIK-JER-159,35.263855,31.783369,2024-01-14,14:31:19.012
1013437,1,Site65111EastFront,35.140477,32.10947,2024-01-14,14:31:39.048
1026167,1,LPR-HIK-MKZ-7,34.998507,32.184376,2024-01-14,14:31:48.252
1013437,1,Site66KikarFront1,35.16501,32.10894,2024-01-14,14:33:33.115
1026167,1,LPR-HIK-SHY-5,34.997712,32.18796,2024-01-14,14:34:02.102
1110960,1,LPR-HIK-DRM-58,34.9336548,31.3438859,2024-01-14,14:41:59.513
1110960,4,65_90,34.942919,31.359152,2024-01-14,14:44:19.895
11329903,4,187_81,35.098678,32.177414,2024-01-14,14:44:31.261
11294202,1,LPR-HIK-MKZ-43,35.00765,32.10786,2024-01-14,14:44:31.438
11329903,1,LPR-HIK-SHY-15-1,35.098983,32.177548,2024-01-14,14:44:33.825
11294202,1,LPR-HIK-MKZ-252,35.00765,32.10786,2024-01-14,14:44:33.884
1042073,1,LPR-HIK-JER-13,35.19439,31.80083,2024-01-14,14:44:44.346
1110960,4,6233_81,34.942919,31.359152,2024-01-14,14:45:55.711
1105484,1,LPR-HIK-SHY-18-1,35.449332,31.801654,2024-01-14,14:46:32.281
1078831,1,LPR-HIK-JER-32-1,35.216183,31.860145,2024-01-14,14:48:36.796
1105484,4,8222_92,35.4902746352768,31.7992742802347,2024-01-14,14:49:28.712
1105484,4,8222_92,35.4902746352768,31.7992742802347,2024-01-14,14:49:45.260
11329903,4,63_82,35.0596,32.1837,2024-01-14,14:50:22.327
11329903,1,LPR-HIK-SHY-9-2,35.051267,32.182495,2024-01-14,14:51:02.362
1078831,1,LPR-HIK-JER-26,35.17698,31.87185,2024-01-14,14:52:18.444
11329903,4,9187_91,35.03019,32.183328,2024-01-14,14:52:28.471
1037476,4,6233_82,34.942919,31.359152,2024-01-15,07:22:07.747
1118279,4,148_93,35.142033,31.651754,2024-01-14,14:52:34.122
11294202,1,Site65111EastFront,35.140477,32.10947,2024-01-14,14:53:17.082
11329903,4,0166_91,35.01049,32.187153,2024-01-14,14:54:41.445
1037337,1,LPR-HIK-DRM-16,34.9627913,31.5917249,2024-01-14,14:55:48.379
11329903,1,LPR-HIK-MKZ-140,35.000488,32.185502,2024-01-14,14:56:06.433
1118279,1,Site9WestRear1,35.1171642835436,31.6551600851793,2024-01-14,14:56:14.247
1118279,4,7112_91,35.116222,31.65517,2024-01-14,14:56:17.769
11294202,4,548_91,35.202949,32.121854,2024-01-14,14:59:45.593
1105484,4,189_82,35.461481,31.895099,2024-01-14,14:59:53.615
1105484,4,9901_03,35.463069,31.908981,2024-01-14,15:01:22.758
1095376,1,LPR-HIK-JER-139,35.259364,31.798879,2024-01-14,15:05:16.829
10750501,1,LPR-HIK-JER-51,35.111099,31.718702,2024-01-14,15:06:01.085
